block_length,seed,test,memory_events,alternative,status,error,statistic,p_value,reject_at_alpha,alpha,n_resamples,n_randomized_units,n_focal_events,randomization_seed,elapsed_seconds
1000,1095,anticipation_pirt,-1,greater,ok,,-0.00224977413215138,0.25237381309345325,False,0.05,2000,499,2000,69950872,0.02584669998032041
1000,1095,carryover_crt,0,two-sided,ok,,0.8854042994463444,0.0034982508745627187,True,0.05,2000,250,250000,2022699233,0.02843200002098456
1000,1095,carryover_crt,1000,two-sided,ok,,-0.45522510857111237,0.2613693153423288,False,0.05,2000,125,125000,1905092140,0.022455500002251938
1000,1095,carryover_crt,2500,two-sided,ok,,1.1212294676640489,0.027486256871564217,True,0.05,2000,83,43500,703901835,0.015215000021271408
1000,1095,carryover_crt,5000,two-sided,ok,,-0.042067804452304354,0.95952023988006,False,0.05,2000,41,41000,2818010443,0.01037129998439923
1000,1095,carryover_crt,10000,two-sided,ok,,0.11081817856668073,0.9070464767616192,False,0.05,2000,22,22000,2519257662,0.010569999983999878
1000,1095,total_effect_crt,5000,greater,ok,,1.3468299701064825,0.3118440779610195,False,0.05,2000,4,4000,1323424574,0.009924799989676103
1000,1096,anticipation_pirt,-1,greater,ok,,0.002442877407184609,0.729135432283858,False,0.05,2000,499,2000,2044051913,0.03509960000519641
1000,1096,carryover_crt,0,two-sided,ok,,0.567560547644615,0.06496751624187906,False,0.05,2000,250,250000,3208481261,0.03871679998701438
1000,1096,carryover_crt,1000,two-sided,ok,,0.37477887041789304,0.38830584707646176,False,0.05,2000,125,125000,2613516647,0.02460970001993701
1000,1096,carryover_crt,2500,two-sided,ok,,-0.3856143515115939,0.4662668665667166,False,0.05,2000,83,43500,1296653963,0.017924100015079603
1000,1096,carryover_crt,5000,two-sided,ok,,0.7509560795587192,0.3493253373313343,False,0.05,2000,41,41000,4241965475,0.010909800010267645
1000,1096,carryover_crt,10000,two-sided,ok,,-1.3752254201038314,0.16491754122938532,False,0.05,2000,22,22000,727555870,0.009894999995594844
1000,1096,total_effect_crt,5000,greater,ok,,-4.062549903199077,1.0,False,0.05,2000,2,2000,337120474,0.011372499982826412
1000,1097,anticipation_pirt,-1,greater,ok,,-0.0014503897980075013,0.43278360819590206,False,0.05,2000,499,1000,3335290417,0.02590139998937957
1000,1097,carryover_crt,0,two-sided,ok,,0.4183851102048457,0.15892053973013492,False,0.05,2000,250,250000,905046372,0.02701560000423342
1000,1097,carryover_crt,1000,two-sided,ok,,0.45885230876001704,0.28785607196401797,False,0.05,2000,125,125000,2949605936,0.02373820001957938
1000,1097,carryover_crt,2500,two-sided,ok,,-0.598413287710102,0.255872063968016,False,0.05,2000,83,43500,2207303808,0.014139300008537248
1000,1097,carryover_crt,5000,two-sided,ok,,0.10988829134813541,0.8915542228885557,False,0.05,2000,41,41000,1325939886,0.013752700004260987
1000,1097,carryover_crt,10000,two-sided,ok,,0.18699635936675427,0.8620689655172413,False,0.05,2000,22,22000,2322109077,0.01122620000387542
1000,1097,total_effect_crt,5000,greater,ok,,-0.006846667324503263,0.6371814092953523,False,0.05,2000,3,3000,2955489528,0.008842600014759228
1000,1098,anticipation_pirt,-1,greater,ok,,-0.0021149418074202825,0.047476261869065464,True,0.05,2000,499,1000,79357146,0.0286777000001166
1000,1098,carryover_crt,0,two-sided,ok,,0.5366802274985611,0.0769615192403798,False,0.05,2000,250,250000,3521433719,0.02807780000148341
1000,1098,carryover_crt,1000,two-sided,ok,,-0.1734164761651456,0.6786606696651675,False,0.05,2000,125,125000,1134641681,0.018361900001764297
1000,1098,carryover_crt,2500,two-sided,ok,,0.4810969530016542,0.35582208895552225,False,0.05,2000,83,43500,981138751,0.015443600015714765
1000,1098,carryover_crt,5000,two-sided,ok,,0.27398974874334003,0.7161419290354822,False,0.05,2000,41,41000,3268421964,0.011193999991519377
1000,1098,carryover_crt,10000,two-sided,ok,,0.49246362676894806,0.5772113943028486,False,0.05,2000,22,22000,1323142400,0.009289299981901422
1000,1098,total_effect_crt,5000,greater,ok,,8.447599801421166,0.5037481259370314,False,0.05,2000,1,1000,3099853275,0.008251899998867884
1000,1099,anticipation_pirt,-1,greater,ok,,-0.001975375290609062,0.35282358820589704,False,0.05,2000,499,2000,1553854122,0.025591300014639273
1000,1099,carryover_crt,0,two-sided,ok,,0.35938479240289334,0.2288855572213893,False,0.05,2000,250,250000,3040728853,0.029670299991266802
1000,1099,carryover_crt,1000,two-sided,ok,,0.3617883117882609,0.3818090954522739,False,0.05,2000,125,125000,3655487006,0.02226529998006299
1000,1099,carryover_crt,2500,two-sided,ok,,-0.00873850576164836,0.9885057471264368,False,0.05,2000,83,43500,2573748766,0.012449400004697964
1000,1099,carryover_crt,5000,two-sided,ok,,1.714737522824327,0.022988505747126436,True,0.05,2000,41,41000,62933502,0.009658200026024133
1000,1099,carryover_crt,10000,two-sided,ok,,-0.7272345290321179,0.4617691154422789,False,0.05,2000,22,22000,2851508236,0.009289299981901422
1000,1099,total_effect_crt,5000,greater,ok,,1.0604949753768742,0.37031484257871067,False,0.05,2000,4,4000,736926595,0.008780499978456646
5000,1000,anticipation_pirt,-1,greater,ok,,0.001970970036580729,0.5132433783108445,False,0.05,2000,99,10000,1894759403,0.019326299981912598
5000,1000,carryover_crt,0,two-sided,ok,,-0.2942210328068435,0.6616691654172914,False,0.05,2000,50,250000,3646296,0.01220840000314638
5000,1000,carryover_crt,1000,two-sided,ok,,-0.3611769911114686,0.6156921539230384,False,0.05,2000,50,200000,2191676596,0.011127000005217269
5000,1000,carryover_crt,2500,two-sided,ok,,-0.3623963112356365,0.6181909045477262,False,0.05,2000,50,125000,1250730546,0.011209000018425286
5000,1000,carryover_crt,5000,two-sided,ok,,0.9201052585532069,0.3248375812093953,False,0.05,2000,25,125000,4185876364,0.00944669998716563
5000,1000,carryover_crt,10000,two-sided,ok,,-0.7585309820322785,0.5902048975512244,False,0.05,2000,16,80000,1969141857,0.008576299995183945
5000,1000,total_effect_crt,5000,greater,ok,,0.8181344643263467,0.1874062968515742,False,0.05,2000,29,145000,1001668174,0.009736900014104322
5000,1001,anticipation_pirt,-1,greater,ok,,9.515047461663637e-05,0.6446776611694153,False,0.05,2000,99,5000,8092380,0.01815089999581687
5000,1001,carryover_crt,0,two-sided,ok,,0.7630988625460117,0.24537731134432783,False,0.05,2000,50,250000,2657169050,0.01092969998717308
5000,1001,carryover_crt,1000,two-sided,ok,,0.622273385575153,0.3498250874562719,False,0.05,2000,50,200000,1845226465,0.011750900011975318
5000,1001,carryover_crt,2500,two-sided,ok,,0.5685993462245167,0.4122938530734633,False,0.05,2000,50,125000,1244602228,0.010194300004513934
5000,1001,carryover_crt,5000,two-sided,ok,,0.0465651187636257,0.9685157421289355,False,0.05,2000,25,125000,2004129653,0.010010300000431016
5000,1001,carryover_crt,10000,two-sided,ok,,-0.012065749208815313,0.991504247876062,False,0.05,2000,16,80000,788314340,0.012216600007377565
5000,1001,total_effect_crt,5000,greater,ok,,2.528411310422577,0.015492253873063468,True,0.05,2000,19,95000,1411100097,0.01004079999984242
5000,1002,anticipation_pirt,-1,greater,ok,,0.0005485144603510639,0.7556221889055472,False,0.05,2000,99,10000,3263768684,0.01713599998038262
5000,1002,carryover_crt,0,two-sided,ok,,0.06576383853963043,0.9225387306346826,False,0.05,2000,50,250000,3624482630,0.011740699992515147
5000,1002,carryover_crt,1000,two-sided,ok,,-0.035578299314454276,0.9630184907546226,False,0.05,2000,50,200000,3397288072,0.011388699989765882
5000,1002,carryover_crt,2500,two-sided,ok,,-0.10022559819313882,0.894552723638181,False,0.05,2000,50,125000,2925147634,0.010569299978669733
5000,1002,carryover_crt,5000,two-sided,ok,,-0.5488148671689927,0.5687156421789106,False,0.05,2000,25,125000,298315849,0.00963049998972565
5000,1002,carryover_crt,10000,two-sided,ok,,-1.3427319692138584,0.2463768115942029,False,0.05,2000,16,80000,3727577329,0.008931299991672859
5000,1002,total_effect_crt,5000,greater,ok,,0.9796211443997609,0.14042978510744628,False,0.05,2000,24,120000,978820607,0.010035699990112334
5000,1003,anticipation_pirt,-1,greater,ok,,0.0002856614465598648,0.7386306846576711,False,0.05,2000,99,10000,1780744656,0.016768400004366413
5000,1003,carryover_crt,0,two-sided,ok,,-0.8901517398511171,0.2028985507246377,False,0.05,2000,50,250000,3598365522,0.01060690000304021
5000,1003,carryover_crt,1000,two-sided,ok,,-1.0045511773127134,0.13793103448275862,False,0.05,2000,50,200000,2487827809,0.011468300013802946
5000,1003,carryover_crt,2500,two-sided,ok,,-1.0391668563858272,0.13243378310844578,False,0.05,2000,50,125000,3207701369,0.010137300007045269
5000,1003,carryover_crt,5000,two-sided,ok,,-0.14904751644691833,0.8850574712643678,False,0.05,2000,25,125000,1510179954,0.010299599991412833
5000,1003,carryover_crt,10000,two-sided,ok,,-1.2428014717747926,0.296351824087956,False,0.05,2000,16,80000,1487559978,0.009030699991853908
5000,1003,total_effect_crt,5000,greater,ok,,0.12232266370796908,0.447776111944028,False,0.05,2000,24,120000,3333772674,0.009347699990030378
5000,1004,anticipation_pirt,-1,greater,ok,,-0.00036411432750565017,0.14342828585707146,False,0.05,2000,99,10000,3402549466,0.015951700013829395
5000,1004,carryover_crt,0,two-sided,ok,,1.5856750840428768,0.021989005497251374,True,0.05,2000,50,250000,2136113805,0.011966800026129931
5000,1004,carryover_crt,1000,two-sided,ok,,1.4986959661805446,0.03548225887056472,True,0.05,2000,50,200000,511783132,0.011034399998607114
5000,1004,carryover_crt,2500,two-sided,ok,,1.4564698867404164,0.038980509745127435,True,0.05,2000,50,125000,2305083208,0.011219100008020177
5000,1004,carryover_crt,5000,two-sided,ok,,-2.2399613895192148,0.0384807596201899,True,0.05,2000,25,125000,812596700,0.009158600005321205
5000,1004,carryover_crt,10000,two-sided,ok,,1.9245432067784012,0.13843078460769614,False,0.05,2000,16,80000,1248160480,0.00888370000757277
5000,1004,total_effect_crt,5000,greater,ok,,2.082685453051585,0.011494252873563218,True,0.05,2000,32,160000,1204446444,0.00968519999878481
5000,1005,anticipation_pirt,-1,greater,ok,,0.0004715000318641228,0.8375812093953023,False,0.05,2000,99,5000,1613668400,0.016714299999875948
5000,1005,carryover_crt,0,two-sided,ok,,-0.07984975851376352,0.9095452273863068,False,0.05,2000,50,250000,1720430088,0.01108530000783503
5000,1005,carryover_crt,1000,two-sided,ok,,-0.2056697956732661,0.7706146926536732,False,0.05,2000,50,200000,235812457,0.010903599992161617
5000,1005,carryover_crt,2500,two-sided,ok,,-0.2789558342478275,0.6871564217891054,False,0.05,2000,50,125000,380018082,0.010479599994141608
5000,1005,carryover_crt,5000,two-sided,ok,,0.19641983528709417,0.841079460269865,False,0.05,2000,25,125000,3908258520,0.009437100001377985
5000,1005,carryover_crt,10000,two-sided,ok,,-0.8841012307021301,0.5032483758120939,False,0.05,2000,16,80000,149200845,0.009608699998352677
5000,1005,total_effect_crt,5000,greater,ok,,0.71713826918594,0.18990504747626186,False,0.05,2000,28,140000,1149493711,0.00944229998276569
5000,1006,anticipation_pirt,-1,greater,ok,,0.000822626608394337,0.9110444777611194,False,0.05,2000,99,5000,1577875280,0.01596709998557344
5000,1006,carryover_crt,0,two-sided,ok,,-0.4663410292554497,0.5347326336831584,False,0.05,2000,50,250000,2531405565,0.011622899997746572
5000,1006,carryover_crt,1000,two-sided,ok,,-0.5977381861547755,0.42978510744627685,False,0.05,2000,50,200000,4259501720,0.010626500006765127
5000,1006,carryover_crt,2500,two-sided,ok,,-0.6656038250949685,0.39980009995002497,False,0.05,2000,50,125000,1073123058,0.011048099986510351
5000,1006,carryover_crt,5000,two-sided,ok,,1.2693242916885317,0.2518740629685157,False,0.05,2000,25,125000,3282160808,0.009844099986366928
5000,1006,carryover_crt,10000,two-sided,ok,,-0.6784707349938339,0.638680659670165,False,0.05,2000,16,80000,793733313,0.009190899989334866
5000,1006,total_effect_crt,5000,greater,ok,,2.3908985602856543,0.009995002498750625,True,0.05,2000,26,130000,2177983954,0.009124199976213276
5000,1007,anticipation_pirt,-1,greater,ok,,-0.0007585454284318813,0.04447776111944028,True,0.05,2000,99,5000,1162540238,0.01648869999917224
5000,1007,carryover_crt,0,two-sided,ok,,0.4826132680985331,0.5167416291854073,False,0.05,2000,50,250000,1388375344,0.010613199992803857
5000,1007,carryover_crt,1000,two-sided,ok,,0.3543330909523742,0.6491754122938531,False,0.05,2000,50,200000,3460690396,0.012843800010159612
5000,1007,carryover_crt,2500,two-sided,ok,,0.29448175194311144,0.6991504247876063,False,0.05,2000,50,125000,3098502821,0.010526300000492483
5000,1007,carryover_crt,5000,two-sided,ok,,0.843497740757376,0.4122938530734633,False,0.05,2000,25,125000,130503596,0.009456799976760522
5000,1007,carryover_crt,10000,two-sided,ok,,-1.2647962221459954,0.4002998500749625,False,0.05,2000,16,80000,1180605271,0.008857699984218925
5000,1007,total_effect_crt,5000,greater,ok,,1.9715014923032372,0.03298350824587706,True,0.05,2000,26,130000,3730408,0.009358400013297796
5000,1008,anticipation_pirt,-1,greater,ok,,-0.00023705159890292387,0.41179410294852575,False,0.05,2000,99,10000,642675947,0.017333699972368777
5000,1008,carryover_crt,0,two-sided,ok,,0.024473199445515893,0.9760119940029985,False,0.05,2000,50,250000,2969360494,0.013439400005154312
5000,1008,carryover_crt,1000,two-sided,ok,,-0.09038129779292271,0.8940529735132434,False,0.05,2000,50,200000,2926135248,0.011633300018729642
5000,1008,carryover_crt,2500,two-sided,ok,,-0.14490223693126442,0.8355822088955522,False,0.05,2000,50,125000,2707275874,0.011842200008686632
5000,1008,carryover_crt,5000,two-sided,ok,,1.2643442909813822,0.18590704647676162,False,0.05,2000,25,125000,344221282,0.009488499985309318
5000,1008,carryover_crt,10000,two-sided,ok,,0.7054899845054838,0.616191904047976,False,0.05,2000,16,80000,563615196,0.008441999991191551
5000,1008,total_effect_crt,5000,greater,ok,,1.542186684079647,0.06046976511744128,False,0.05,2000,25,125000,527868995,0.009110199986025691
5000,1009,anticipation_pirt,-1,greater,ok,,4.462083387445595e-06,0.5497251374312844,False,0.05,2000,99,10000,3303159581,0.01566779997665435
5000,1009,carryover_crt,0,two-sided,ok,,-0.1485001561545728,0.8470764617691154,False,0.05,2000,50,250000,4246169340,0.011041099991416559
5000,1009,carryover_crt,1000,two-sided,ok,,-0.2442776937148345,0.7556221889055472,False,0.05,2000,50,200000,311692505,0.01118619999033399
5000,1009,carryover_crt,2500,two-sided,ok,,-0.274014552867204,0.7146426786606697,False,0.05,2000,50,125000,388870989,0.011340400000335649
5000,1009,carryover_crt,5000,two-sided,ok,,2.3924196255524155,0.020989505247376312,True,0.05,2000,25,125000,1873631807,0.009593800001312047
5000,1009,carryover_crt,10000,two-sided,ok,,-1.0334529763509053,0.42128935532233885,False,0.05,2000,16,80000,3166694953,0.009073199995327741
5000,1009,total_effect_crt,5000,greater,ok,,2.277289233177368,0.0079960019990005,True,0.05,2000,28,140000,2777487786,0.009886200015898794
5000,1010,anticipation_pirt,-1,greater,ok,,-0.0005608060903037096,0.017991004497751123,True,0.05,2000,99,10000,423721229,0.01570499999797903
5000,1010,carryover_crt,0,two-sided,ok,,-0.9200282189089656,0.1934032983508246,False,0.05,2000,50,250000,3007308517,0.01221739998436533
5000,1010,carryover_crt,1000,two-sided,ok,,-1.0506941757765784,0.1519240379810095,False,0.05,2000,50,200000,2916263912,0.011339499993482605
5000,1010,carryover_crt,2500,two-sided,ok,,-1.0885465351387857,0.13043478260869565,False,0.05,2000,50,125000,869340993,0.012072500016074628
5000,1010,carryover_crt,5000,two-sided,ok,,-1.1561650939383805,0.2848575712143928,False,0.05,2000,25,125000,3484169192,0.009660600015195087
5000,1010,carryover_crt,10000,two-sided,ok,,-0.03946274886392054,0.9820089955022488,False,0.05,2000,16,80000,1223344724,0.00891920001595281
5000,1010,total_effect_crt,5000,greater,ok,,1.0001355962783098,0.16591704147926037,False,0.05,2000,21,105000,1362251868,0.009967799996957183
5000,1011,anticipation_pirt,-1,greater,ok,,0.00043629948523689875,0.7886056971514243,False,0.05,2000,99,5000,2096804974,0.016145499976119027
5000,1011,carryover_crt,0,two-sided,ok,,0.08679063818655909,0.9120439780109945,False,0.05,2000,50,250000,2893332877,0.01060690000304021
5000,1011,carryover_crt,1000,two-sided,ok,,-0.04839099890351286,0.9515242378810594,False,0.05,2000,50,200000,17237826,0.010921600012807176
5000,1011,carryover_crt,2500,two-sided,ok,,-0.10682255784803635,0.8780609695152424,False,0.05,2000,50,125000,68894535,0.011142700008349493
5000,1011,carryover_crt,5000,two-sided,ok,,0.9542217387578787,0.3263368315842079,False,0.05,2000,25,125000,2890713372,0.010095500008901581
5000,1011,carryover_crt,10000,two-sided,ok,,-0.3053302434419747,0.8045977011494253,False,0.05,2000,16,80000,3161341203,0.008863499999279156
5000,1011,total_effect_crt,5000,greater,ok,,1.596461502113623,0.04447776111944028,True,0.05,2000,26,130000,887694271,0.009064300014870241
5000,1012,anticipation_pirt,-1,greater,ok,,-0.0005863005349225477,0.28535732133933034,False,0.05,2000,99,5000,4032077114,0.018812999973306432
5000,1012,carryover_crt,0,two-sided,ok,,-0.4157207904818951,0.5147426286856571,False,0.05,2000,50,250000,512065272,0.011073000001488253
5000,1012,carryover_crt,1000,two-sided,ok,,-0.5115772878284006,0.4492753623188406,False,0.05,2000,50,200000,3141351467,0.011526099988259375
5000,1012,carryover_crt,2500,two-sided,ok,,-0.5189279876198174,0.42128935532233885,False,0.05,2000,50,125000,1070570391,0.01014450000366196
5000,1012,carryover_crt,5000,two-sided,ok,,-2.287529068012893,0.017991004497751123,True,0.05,2000,25,125000,1108984689,0.009205700014717877
5000,1012,carryover_crt,10000,two-sided,ok,,0.6628762357732281,0.5752123938030984,False,0.05,2000,16,80000,3316173098,0.008353599987458438
5000,1012,total_effect_crt,5000,greater,ok,,-0.20950759534031152,0.5847076461769115,False,0.05,2000,20,100000,193762439,0.009013300004880875
